_id,date,type,userName,amount,description,products[0].SKU,products[1].SKU,products[2].SKU,products[0].heb,products[0].Inventory,products[1].Inventory,products[2].Inventory,products[0][0].Inventory,products[0][1].Inventory,products[0][2].Inventory,products[0][3].Inventory,products[0][4].Inventory,products[0][5].Inventory,products[0][6].Inventory,products[0][7].Inventory,products[0][8].Inventory,products[0][9].Inventory,products[0][10].Inventory,products[0][11].Inventory,products[0][12].Inventory,products[0][13].Inventory,products[0][14].Inventory,products[0][15].Inventory,products[0][16].Inventory,products[0][17].Inventory,products[0][18].Inventory,products[0][19].Inventory,products[0][20].Inventory,products[0][21].Inventory,products[0][22].Inventory,products[0][23].Inventory,products[0][0].SKU,products[0][1].SKU,products[0][2].SKU,products[0][3].SKU,products[0][4].SKU,products[0][5].SKU,products[0][6].SKU,products[0][7].SKU,products[0][8].SKU,products[0][9].SKU,products[0][10].SKU,products[0][11].SKU,products[0][12].SKU,products[0][13].SKU,products[0][14].SKU,products[0][15].SKU,products[0][16].SKU,products[0][17].SKU,products[0][18].SKU,products[0][19].SKU,products[0][20].SKU,products[0][21].SKU,products[0][22].SKU,products[0][23].SKU,products[0]._id,products[1]._id,products[2]._id,products[0].Description-Heb,products[1].Description-Heb,products[2].Description-Heb,products[0].Description-Eng,products[1].Description-Eng,products[2].Description-Eng,products[0].Cost,products[1].Cost,products[2].Cost,products[0].Price,products[1].Price,products[2].Price,products[0].USDPrice,products[1].USDPrice,products[2].USDPrice,products[0].MinimumLevel,products[1].MinimumLevel,products[2].MinimumLevel,products[0].LastUpdate,products[1].LastUpdate,products[2].LastUpdate,products[0].Location,products[1].Location,products[2].Location,SKUs[0],SKUs[1],SKUs[2],SKUs[3],SKUs[4],SKUs[5],SKUs[6],SKUs[7],SKUs[8],SKUs[9],SKUs[10],SKUs[11],SKUs[12],SKUs[13],SKUs[14],SKUs[15],SKUs[16],SKUs[17],SKUs[18],SKUs[19],SKUs[20],SKUs[21],SKUs[22],SKUs[23],products[0].SortOrder,products[1].SortOrder,products[2].SortOrder
65a91ae069028e7db8f66127,2024-01-18T12:34:40.411Z,Updated 10000010000,no-user,1,Updated 10000010000 - Inventory: 1000,10000010000,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000010000,,,,,,,,,,,,,,,,,,,,,,,,,,
65a91b0569028e7db8f66128,2024-01-18T12:35:17.666Z,Added Invetory,no-user,2,Updated 10000010000 - פתיל ראבד,10000010000,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65a65096c7577fa2d8246fab,,,פתיל ראבד,,,Strings Raavad,,,126.75,,,195,,,55,,,5,,,2024-01-18T12:34:40.196Z,,,B-58,,,10000010000,,,,,,,,,,,,,,,,,,,,,,,,,,
65a91ba20695dc8300e4066f,2024-01-18T12:37:54.887Z,Added Invetory,no-user,-2,Updated 10000010000 - פתיל ראבד,10000010000,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,פתיל ראבד,,,Strings Raavad,,,126.75,,,195,,,55,,,5,,,2024-01-18T12:37:54.718Z,,,,,,10000010000,,,,,,,,,,,,,,,,,,,,,,,,,,
65a91bcb0695dc8300e40670,2024-01-18T12:38:35.094Z,Added Invetory,no-user,2,Updated 10000010000 - פתיל ראבד,10000010000,,,,1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,פתיל ראבד,,,Strings Raavad,,,126.75,,,195,,,55,,,5,,,2024-01-18T12:38:34.910Z,,,,,,10000010000,,,,,,,,,,,,,,,,,,,,,,,,,,
65a91be70695dc8300e40671,2024-01-18T12:39:03.020Z,Updated 10000050000,no-user,1,Updated 10000050000 - Inventory: 487,10000050000,,,,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000050000,,,,,,,,,,,,,,,,,,,,,,,,,,
65a91c000695dc8300e40672,2024-01-18T12:39:28.492Z,Bulk Update,no-user,2,Bulk update,,,,,,,,1000,485,,,,,,,,,,,,,,,,,,,,,,,10000010000,10000050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000010000,10000050000,,,,,,,,,,,,,,,,,,,,,,,,,
65a91c000695dc8300e40673,2024-01-18T12:39:28.653Z,Updated 10000050000 in bulk update,no-user,1,Updated 10000050000 - Inventory: 485,10000050000,,,,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000050000,,,,,,,,,,,,,,,,,,,,,,,,,,
65a91c000695dc8300e40674,2024-01-18T12:39:28.665Z,Updated 10000010000 in bulk update,no-user,1,Updated 10000010000 - Inventory: 1000,10000010000,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000010000,,,,,,,,,,,,,,,,,,,,,,,,,,
65a91cf30695dc8300e40675,2024-01-18T12:43:31.008Z,Updated 10000010000,no-user,1,Updated 10000010000 - Inventory: 1002,10000010000,,,,1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000010000,,,,,,,,,,,,,,,,,,,,,,,,,,
65a91d310695dc8300e40676,2024-01-18T12:44:33.878Z,Updated 11145090300,no-user,1,Updated 11145090300 - Inventory: 1000,11145090300,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11145090300,,,,,,,,,,,,,,,,,,,,,,,,,,
65a91d3e0695dc8300e40677,2024-01-18T12:44:46.922Z,Updated 10000010000,no-user,1,Updated 10000010000 - Inventory: 1000,10000010000,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000010000,,,,,,,,,,,,,,,,,,,,,,,,,,
65a9532b2c91992f142d3e83,2024-01-18T16:34:51.329Z,Updated 11145000000,no-user,1,Updated 11145000000 - Inventory: 5,11145000000,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11145000000,,,,,,,,,,,,,,,,,,,,,,,,,,
65a953332c91992f142d3e84,2024-01-18T16:34:59.553Z,Updated 11145000000,no-user,1,Updated 11145000000 - Inventory: 4,11145000000,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11145000000,,,,,,,,,,,,,,,,,,,,,,,,,,
65a9533e2c91992f142d3e85,2024-01-18T16:35:10.447Z,Bulk Update,no-user,2,Bulk update,,,,,,,,1002,1002,,,,,,,,,,,,,,,,,,,,,,,11145010800,11145010300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11145010800,11145010300,,,,,,,,,,,,,,,,,,,,,,,,,
65a9533e2c91992f142d3e86,2024-01-18T16:35:10.604Z,Updated 11145010800 in bulk update,no-user,1,Updated 11145010800 - Inventory: 1002,11145010800,,,,1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11145010800,,,,,,,,,,,,,,,,,,,,,,,,,,
65a9533e2c91992f142d3e87,2024-01-18T16:35:10.625Z,Updated 11145010300 in bulk update,no-user,1,Updated 11145010300 - Inventory: 1002,11145010300,,,,1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11145010300,,,,,,,,,,,,,,,,,,,,,,,,,,
65a953472c91992f142d3e88,2024-01-18T16:35:19.270Z,Bulk Update,no-user,2,Bulk update,,,,,,,,1000,1000,,,,,,,,,,,,,,,,,,,,,,,11145010800,11145010300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11145010800,11145010300,,,,,,,,,,,,,,,,,,,,,,,,,
65a953472c91992f142d3e8a,2024-01-18T16:35:19.441Z,Updated 11145010300 in bulk update,no-user,1,Updated 11145010300 - Inventory: 1000,11145010300,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11145010300,,,,,,,,,,,,,,,,,,,,,,,,,,
65a953472c91992f142d3e89,2024-01-18T16:35:19.438Z,Updated 11145010800 in bulk update,no-user,1,Updated 11145010800 - Inventory: 1000,11145010800,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11145010800,,,,,,,,,,,,,,,,,,,,,,,,,,
65a96476e1e39e0034510b5e,2024-01-18T17:48:38.458Z,Updated 15320010800,no-user,1,Updated 15320010800 - Inventory: 1,15320010800,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15320010800,,,,,,,,,,,,,,,,,,,,,,,,,,
65a96491e1e39e0034510b5f,2024-01-18T17:49:05.538Z,Updated 15320010800,no-user,1,Updated 15320010800 - Inventory: 0,15320010800,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15320010800,,,,,,,,,,,,,,,,,,,,,,,,,,
65ab929229ee357750076d7d,2024-01-20T09:29:54.455Z,Updated 10000000001,no-user,1,Updated 10000000001 - Inventory: 20,10000000001,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ab929d29ee357750076d7e,2024-01-20T09:30:05.049Z,Updated 11150000000,no-user,1,Updated 11150000000 - Inventory: 5,11150000000,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11150000000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ab92e729ee357750076d7f,2024-01-20T09:31:19.867Z,Updated 11150000000,no-user,1,Updated 11150000000 - Inventory: 3,11150000000,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11150000000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ab92fa29ee357750076d80,2024-01-20T09:31:38.125Z,Updated 11150000000,no-user,1,Updated 11150000000 - Inventory: 4,11150000000,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11150000000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ab930229ee357750076d81,2024-01-20T09:31:46.770Z,Bulk Update,no-user,2,Bulk update,,,,,,,,18,3,,,,,,,,,,,,,,,,,,,,,,,10000000001,11150000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000001,11150000000,,,,,,,,,,,,,,,,,,,,,,,,,
65ab930229ee357750076d82,2024-01-20T09:31:46.939Z,Updated 10000000001 in bulk update,no-user,1,Updated 10000000001 - Inventory: 18,10000000001,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ab930229ee357750076d83,2024-01-20T09:31:46.942Z,Updated 11150000000 in bulk update,no-user,1,Updated 11150000000 - Inventory: 3,11150000000,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11150000000,,,,,,,,,,,,,,,,,,,,,,,,,,
65abbd91005b8b003480a79a,2024-01-20T12:33:21.349Z,Updated 10000000001,no-user,1,Updated 10000000001 - Inventory: 20,10000000001,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65abbd9a005b8b003480a79b,2024-01-20T12:33:30.745Z,Updated 10000000001,no-user,1,Updated 10000000001 - Inventory: 18,10000000001,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ace8a634fb257e9c381ccd,2024-01-21T09:49:26.457Z,"tried to add new product, SKU taken",no-user,0,Tried to add 10000000001 - The Rarest Blue,10000000001,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65a95d88ac37fd13652edcf6,,,The Rarest Blue,,,The Rarest Blue,,,35.75,,,55,,,15,,,100,,,2024-01-20T12:33:30.635Z,,,A-100,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ace8d734fb257e9c381ccf,2024-01-21T09:50:15.096Z,Added new product,no-user,3,Added 10000000098 - גלעד,10000000098,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65ace8d634fb257e9c381cce,,,גלעד,,,Gilad,,,-1,,,2,,,2,,,2,,,2024-01-21T09:50:14.929Z,,,B-37,,,10000000098,,,,,,,,,,,,,,,,,,,,,,,,,,
65ace93834fb257e9c381cd0,2024-01-21T09:51:52.439Z,Updated 10000000098,no-user,1,Updated 10000000098 - Inventory: 1,10000000098,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000098,,,,,,,,,,,,,,,,,,,,,,,,,,
65ad2996690e020035cae361,2024-01-21T14:26:30.724Z,Updated 10000000001,no-user,1,Updated 10000000001 - Inventory: 22,10000000001,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ad29e86c7fe700340cf2b3,2024-01-21T14:27:52.403Z,Updated 10000000001,no-user,1,Updated 10000000001 - Inventory: 23,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ad2d952a2f280034932bb6,2024-01-21T14:43:33.689Z,Updated 10000000001,no-user,1,Updated 10000000001 - Inventory: 22,10000000001,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ad31115e2a450034412b4f,2024-01-21T14:58:25.802Z,Updated 10000200000,no-user,1,Updated 10000200000 - Inventory: 1,10000200000,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000200000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ad32b9d5b59579c8166589,2024-01-21T15:05:29.796Z,Updated 10000000097,no-user,1,Updated 10000000097 - Inventory: 2,10000000097,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000097,,,,,,,,,,,,,,,,,,,,,,,,,,
65ad32f7d5b59579c816658a,2024-01-21T15:06:31.458Z,Updated 10000000015,no-user,1,Updated 10000000015 - Inventory: 42,10000000015,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000015,,,,,,,,,,,,,,,,,,,,,,,,,,
65ad33b2d5b59579c816658b,2024-01-21T15:09:38.052Z,Updated 10000000015,no-user,1,Updated 10000000015 - Inventory: 40,10000000015,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000015,,,,,,,,,,,,,,,,,,,,,,,,,,
65ad33b8d5b59579c816658c,2024-01-21T15:09:44.886Z,Updated 10000000015,no-user,1,Updated 10000000015 - Inventory: 42,10000000015,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000015,,,,,,,,,,,,,,,,,,,,,,,,,,
65ad33c0d5b59579c816658d,2024-01-21T15:09:52.239Z,Updated 10000000015,no-user,1,Updated 10000000015 - Inventory: 40,10000000015,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000015,,,,,,,,,,,,,,,,,,,,,,,,,,
65ad33c5d5b59579c816658e,2024-01-21T15:09:57.666Z,Updated 10000000015,no-user,1,Updated 10000000015 - Inventory: 42,10000000015,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000015,,,,,,,,,,,,,,,,,,,,,,,,,,
65ad33cfd5b59579c8166590,2024-01-21T15:10:07.324Z,Updated 10000000097 in bulk update,no-user,1,Updated 10000000097 - Inventory: 0,10000000097,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000097,,,,,,,,,,,,,,,,,,,,,,,,,,
65ad33cfd5b59579c816658f,2024-01-21T15:10:07.145Z,Bulk Update,no-user,2,Bulk update,,,,,,,,40,0,,,,,,,,,,,,,,,,,,,,,,,10000000015,10000000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000015,10000000097,,,,,,,,,,,,,,,,,,,,,,,,,
65ad33cfd5b59579c8166591,2024-01-21T15:10:07.329Z,Updated 10000000015 in bulk update,no-user,1,Updated 10000000015 - Inventory: 40,10000000015,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000015,,,,,,,,,,,,,,,,,,,,,,,,,,
65ad3bef37fd790034bec17a,2024-01-21T15:44:47.585Z,Updated 11145010800,no-user,1,Updated 11145010800 - Inventory: 1,11145010800,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11145010800,,,,,,,,,,,,,,,,,,,,,,,,,,
65ad3bf537fd790034bec17b,2024-01-21T15:44:53.883Z,Updated 11145010800,no-user,1,Updated 11145010800 - Inventory: 0,11145010800,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11145010800,,,,,,,,,,,,,,,,,,,,,,,,,,
65ad3eac432fa40034be821d,2024-01-21T15:56:28.137Z,Updated 10000050000,no-user,1,Updated 10000050000 - Inventory: 10,10000050000,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000050000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ad3f87432fa40034be821e,2024-01-21T16:00:07.212Z,Updated 11045000000,no-user,1,Updated 11045000000 - Inventory: 2,11045000000,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11045000000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ad3f9a432fa40034be821f,2024-01-21T16:00:26.295Z,Updated 11045000000,no-user,1,Updated 11045000000 - Inventory: 0,11045000000,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11045000000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ad5b2c3e1ba300346dbc59,2024-01-21T17:58:04.566Z,Updated 10000000001,no-user,1,Updated 10000000001 - Inventory: 23,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65adfa254af6070034047e5e,2024-01-22T05:16:21.469Z,Added Invetory,no-user,80,Updated 10000020000 - פתיל ראבד עבה,10000020000,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,פתיל ראבד עבה,,,Strings Raavad Thick,,,74.29,,,225,,,65,,,50,,,2024-01-22T05:16:21.359Z,,,,,,10000020000,,,,,,,,,,,,,,,,,,,,,,,,,,
65adfed3098dde0033da44d5,2024-01-22T05:36:19.559Z,Added Invetory,no-user,40,Updated 10000020000 - פתיל ראבד עבה,10000020000,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,פתיל ראבד עבה,,,Strings Raavad Thick,,,74.29,,,225,,,65,,,50,,,2024-01-22T05:36:19.442Z,,,,,,10000020000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ae03759e05f100347d7c58,2024-01-22T05:56:05.731Z,Added Invetory,no-user,30,Updated 10000100000 - פתיל רמבם 13 עבה,10000100000,,,,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,פתיל רמבם 13 עבה,,,Strings Rambam 13 Thick,,,68.29,,,225,,,65,,,50,,,2024-01-22T05:56:05.618Z,,,,,,10000100000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ae405896bb0d1ce4391c8a,2024-01-22T10:15:52.705Z,Updated 10000000001,Gilad,1,Updated 10000000001 - Inventory: 25,10000000001,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ae409496bb0d1ce4391c8b,2024-01-22T10:16:52.919Z,Updated 11145010800,Gilad,1,Updated 11145010800 - Inventory: 2,11145010800,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11145010800,,,,,,,,,,,,,,,,,,,,,,,,,,
65ae40a996bb0d1ce4391c8d,2024-01-22T10:17:13.894Z,Updated 11145010800 in bulk update,Gilad,1,Updated 11145010800 - Inventory: 0,11145010800,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11145010800,,,,,,,,,,,,,,,,,,,,,,,,,,
65ae40a996bb0d1ce4391c8c,2024-01-22T10:17:13.718Z,Bulk Update,Gilad,2,Bulk update,,,,,,,,23,0,,,,,,,,,,,,,,,,,,,,,,,10000000001,11145010800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000001,11145010800,,,,,,,,,,,,,,,,,,,,,,,,,
65ae40a996bb0d1ce4391c8e,2024-01-22T10:17:13.897Z,Updated 10000000001 in bulk update,Gilad,1,Updated 10000000001 - Inventory: 23,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ae41a696bb0d1ce4391c8f,2024-01-22T10:21:26.962Z,Updated 10000000001,Ptil,1,Updated 10000000001 - Inventory: 25,10000000001,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ae41b396bb0d1ce4391c90,2024-01-22T10:21:39.837Z,Updated 10000000001,Ptil,1,Updated 10000000001 - Inventory: 23,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
65ae43caa83b95309c9284f4,2024-01-22T10:30:34.095Z,Added Tied Begged Inventory,no-user,2,Updated Begged:10145000000 String:10000010000,10145000000,10000010000,10145010300,,3,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65acfd196ef2207fe49f37ef,65acfd196ef2207fe49f37d7,65acfd196ef2207fe49f37f0,א.א. פס לבן : 45,פתיל ראבד,א.א. פס לבן : 45 : ראבד : רמבם 13,Basic White : 45,Strings Raavad,Basic White : 45 : Raavad : Rambam 13,195,61.72,344.5,300,195,530,95,55,160,5,50,0,2024-01-15T14:37:52.139Z,2024-01-15T14:37:52.139Z,2024-01-15T14:37:52.139Z,B-66,B-58,C-39,10145010300,10000010000,10145000000,,,,,,,,,,,,,,,,,,,,,,,,
65ae44931ba7706ad8667bf3,2024-01-22T10:33:55.056Z,Added Tied Begged Inventory,Ptil,-2,Updated Begged:10145000000 String:10000010000,10145000000,10000010000,10145010300,,1,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65acfd196ef2207fe49f37ef,65acfd196ef2207fe49f37d7,65acfd196ef2207fe49f37f0,א.א. פס לבן : 45,פתיל ראבד,א.א. פס לבן : 45 : ראבד : רמבם 13,Basic White : 45,Strings Raavad,Basic White : 45 : Raavad : Rambam 13,195,61.72,344.5,300,195,530,95,55,160,5,50,0,2024-01-22T10:30:33.688Z,2024-01-22T10:30:33.864Z,2024-01-22T10:30:33.495Z,B-66,B-58,C-39,10145010300,10000010000,10145000000,,,,,,,,,,,,,,,,,,,,,,,,
65ae469b6431fd4fc4736de2,2024-01-22T10:42:35.735Z,"tried to add new product, SKU taken",Ptil,0,Tried to add 10000000001 - The Rarest Blue,10000000001,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65acfd196ef2207fe49f37cd,,,The Rarest Blue,,,The Rarest Blue,,,35.75,,,55,,,15,,,100,,,2024-01-22T10:21:39.589Z,,,A-100,,,10000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
